name,joints,link_length,prev_axe,dof,mu,time,Z,LCI
roll_z_0_1pitch_y_0_4pris_z_0_4pris_x_0_4,roll_pitch__pris__pris_,0.1_0.4__0.4__0.4_,z_y__z__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_z_0_4roll_x_0_4,roll_pitch__pris__roll_,0.1_0.4__0.4__0.4_,z_y__z__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_z_0_4pitch_z_0_4,roll_pitch__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__z__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_z_0_4pris_y_0_4,roll_pitch__pris__pris_,0.1_0.4__0.4__0.4_,z_y__z__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_z_0_4pitch_y_0_4,roll_pitch__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__z__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_z_0_4roll_y_0_4,roll_pitch__pris__roll_,0.1_0.4__0.4__0.4_,z_y__z__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_y_0_4pitch_x_0_4,roll_pitch__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__y__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_y_0_4roll_z_0_4,roll_pitch__pris__roll_,0.1_0.4__0.4__0.4_,z_y__y__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_y_0_4pris_x_0_4,roll_pitch__pris__pris_,0.1_0.4__0.4__0.4_,z_y__y__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_y_0_4roll_x_0_4,roll_pitch__pris__roll_,0.1_0.4__0.4__0.4_,z_y__y__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_y_0_4pitch_z_0_4,roll_pitch__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__y__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_y_0_4pris_y_0_4,roll_pitch__pris__pris_,0.1_0.4__0.4__0.4_,z_y__y__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_y_0_4pitch_y_0_4,roll_pitch__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__y__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_y_0_4roll_y_0_4,roll_pitch__pris__roll_,0.1_0.4__0.4__0.4_,z_y__y__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,-0.542625,7.0600000000000005,8.450359375,-0.508421875
roll_z_0_1pitch_y_0_4pitch_x_0_4roll_z_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-0.09742187499999999,5.020625,2.143765625,0.063984375
roll_z_0_1pitch_y_0_4pitch_x_0_4pris_x_0_4,roll_pitch__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pitch_x_0_4roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,0.064078125,3.79875,0.040265625,0.261203125
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-0.21900000000000003,5.9271875000000005,4.253578125,-0.10114062499999998
